block,label,year,Thinning,distance,elevation,slope,orientation,total_richness,core_richness,transient_richness,transient_prop,TNH,TCH,TNL,TCL,CNH,CNL
1210,T2I,2019,10 m,139.16,1373.11445,5.160108295,EW,11,11,0,0,0.152268574,2.924649954,0.17219159,3.108388186,19.20718034,18.05191638
1210,T2I,2019,10 m,139.16,1373.11445,5.160108295,EW,9,9,0,0,0.402891129,11.41617966,0.185479268,3.602605104,28.33564412,19.42322252
1210,T2J,2019,10 m,112.81,1373.717665,5.551423128,EW,13,13,0,0,0.374221683,12.04495811,0.288821816,7.35359478,32.18669221,25.46066246
1210,T2J,2019,10 m,112.81,1373.717665,5.551423128,EW,8,8,0,0,0.203678235,4.924367428,0.145982966,1.94573772,24.17719015,13.32852575
1210,T2J,2019,10 m,112.81,1373.717665,5.551423128,EW,7,7,0,0,0.383684218,10.54971695,0.193596259,3.967998981,27.4958324,20.49625859
1210,T2J,2019,10 m,112.81,1373.717665,5.551423128,EW,12,12,0,0,0.165488437,3.837224722,0.314832419,8.644020081,23.18726792,27.45594022
1210,T2J,2019,10 m,112.81,1373.717665,5.551423128,EW,9,9,0,0,0.263150543,6.65758276,0.164775744,3.250156164,25.29952127,19.72472455
1210,T3D,2019,15 m,182.56,1371.800378,5.488567719,EW,11,11,0,0,0.228442296,5.395148277,0.16471082,2.458973169,23.61711628,14.92903243
1210,T3D,2019,15 m,182.56,1371.800378,5.488567719,EW,10,10,0,0,0.223006651,4.358320713,0.170729145,2.971585751,19.5434562,17.40526343
1210,T3D,2019,15 m,182.56,1371.800378,5.488567719,EW,10,10,0,0,0.172132865,2.747582197,0.1798127,2.882249832,15.96198497,16.02917836
1210,T3D,2019,15 m,182.56,1371.800378,5.488567719,EW,8,8,0,0,0.210515931,3.70715189,0.201015443,3.561223507,17.60984011,17.71616877
1210,T3D,2019,15 m,182.56,1371.800378,5.488567719,EW,11,11,0,0,0.228489846,5.151495457,0.160752997,2.702238083,22.54583977,16.80987687
1210,T3E,2019,15 m,176.76,1370.255963,6.364795855,EW,10,10,0,0,0.211988643,4.766219139,0.181122348,3.602150679,22.48337022,19.88794163
1210,T3E,2019,15 m,176.76,1370.255963,6.364795855,EW,8,8,0,0,0.233221859,5.70904541,0.160484359,2.457807541,24.47903229,15.31493512
1210,T3E,2019,15 m,176.76,1370.255963,6.364795855,EW,8,8,0,0,0.135948911,2.052515984,0.154791623,2.164045095,15.09770077,13.980376
1210,T3E,2019,15 m,176.76,1370.255963,6.364795855,EW,7,7,0,0,0.234580263,4.781927586,0.196295455,3.346868038,20.385038,17.05015552
1210,T3E,2019,15 m,176.76,1370.255963,6.364795855,EW,11,11,0,0,0.242554963,4.832259655,0.164526001,2.809337378,19.92232854,17.07533987
1210,T4D,2019,20 m,97.75,1360.473283,8.672317171,EW,7,7,0,0,0.157682881,3.196864605,0.130765811,2.329566717,20.27401193,17.81479965
1210,T4D,2019,20 m,97.75,1360.473283,8.672317171,EW,5,5,0,0,0.106357701,1.586875677,0.118084282,1.142464757,14.92017654,9.67499434
1210,T4D,2019,20 m,97.75,1360.473283,8.672317171,EW,6,6,0,0,0.182774425,5.190320492,0.117165834,1.760783911,28.39741121,15.02813452
1210,T4D,2019,20 m,97.75,1360.473283,8.672317171,EW,5,5,0,0,0.198432744,4.379731655,0.137761548,3.089930773,22.0716177,22.429559
1210,T4D,2019,20 m,97.75,1360.473283,8.672317171,EW,5,5,0,0,0.185928613,4.058432579,0.12373779,1.685168982,21.82790758,13.61887089
1210,T4E,2019,20 m,133.72,1356.813572,7.461924203,EW,2,2,0,0,0.119104117,1.771824002,0.117341898,1.415030479,14.87626158,12.05903858
1210,T4E,2019,20 m,133.72,1356.813572,7.461924203,EW,3,3,0,0,0.193038657,3.050363064,0.163916245,2.88120842,15.80182491,17.57732077
1210,T4E,2019,20 m,133.72,1356.813572,7.461924203,EW,11,11,0,0,0.117809393,1.468010187,0.134064332,2.177118301,12.4608926,16.2393552
1210,T4E,2019,20 m,133.72,1356.813572,7.461924203,EW,8,8,0,0,0.200594395,4.689647675,0.117157623,1.312047482,23.37875724,11.19899368
1210,T4E,2019,20 m,133.72,1356.813572,7.461924203,EW,11,11,0,0,0.18475759,3.841346979,0.218001217,3.69661212,20.79128101,16.95684169
1212,CONTROL1,2019,Control,265.39,1362.128685,7.995237938,NS,10,10,0,0,0.179379001,3.954066038,0.127842173,1.6896106,22.04308202,13.21637892
1212,CONTROL1,2019,Control,265.39,1362.128685,7.995237938,NS,8,8,0,0,0.171493068,3.008984566,0.128979787,1.708856821,17.54580867,13.24902807
1212,CONTROL1,2019,Control,265.39,1362.128685,7.995237938,NS,8,8,0,0,0.17201677,3.359699011,0.11,1.38,19.53122953,12.54545455
1212,CONTROL1,2019,Control,265.39,1362.128685,7.995237938,NS,6,6,0,0,0.145351097,3.031806946,0.143430665,2.898947477,20.85850749,20.21149016
1212,CONTROL1,2019,Control,265.39,1362.128685,7.995237938,NS,6,6,0,0,0.11978624,1.343413591,0.110234745,1.295228004,11.21509106,11.74972561
1212,CONTROL2,2019,Control,286.32,1362.624858,8.802438721,NS,13,13,0,0,0.152505577,3.351245642,0.130261034,2.410888672,21.97457769,18.50813403
1212,CONTROL2,2019,Control,286.32,1362.624858,8.802438721,NS,10,10,0,0,0.192193463,3.418570518,0.158706054,2.468582392,17.78713208,15.55443115
1212,CONTROL2,2019,Control,286.32,1362.624858,8.802438721,NS,8,8,0,0,0.136776149,2.070561171,0.16494976,3.568134546,15.1383204,21.63164439
1212,CONTROL2,2019,Control,286.32,1362.624858,8.802438721,NS,9,9,0,0,0.199160233,5.175128937,0.108769827,2.09052062,25.98475034,19.21967411
1212,CONTROL2,2019,Control,286.32,1362.624858,8.802438721,NS,9,9,0,0,0.170893133,3.125108719,0.134331197,2.111629486,18.28691809,15.71957624
1212,T2F,2019,10 m,142.12,1357.430108,10.32113636,NS,4,4,0,0,0.166375995,2.854362488,0.099586837,1.451616049,17.15609571,14.57638472
1212,T2F,2019,10 m,142.12,1357.430108,10.32113636,NS,9,9,0,0,0.242721528,5.316212654,0.14989984,2.970137119,21.90251809,19.81414465
1212,T2F,2019,10 m,142.12,1357.430108,10.32113636,NS,5,5,0,0,0.32204023,8.763796806,0.201057583,4.084213257,27.21336029,20.31364942
1212,T2F,2019,10 m,142.12,1357.430108,10.32113636,NS,9,9,0,0,0.157179013,2.886731863,0.111937687,1.359321833,18.36588619,12.14355836
1212,T2F,2019,10 m,142.12,1357.430108,10.32113636,NS,11,11,0,0,0.130183473,1.581087589,0.114196226,1.306847453,12.14507149,11.44387603
1212,T2G,2019,10 m,148.16,1361.672168,9.054935668,NS,5,5,0,0,0.257855445,8.739329338,0.093106531,1.044922829,33.89235908,11.22287365
1212,T2G,2019,10 m,148.16,1361.672168,9.054935668,NS,5,5,0,0,0.120205216,1.955015659,0.115372017,1.293830872,16.26398357,11.21442534
1212,T2G,2019,10 m,148.16,1361.672168,9.054935668,NS,5,5,0,0,0.196718976,4.532011986,0.129570827,1.70120573,23.03800111,13.1295429
1212,T2G,2019,10 m,148.16,1361.672168,9.054935668,NS,9,9,0,0,0.164213091,3.37869525,0.14143452,1.984214306,20.57506637,14.029208
1212,T2G,2019,10 m,148.16,1361.672168,9.054935668,NS,13,13,0,0,0.137254387,2.477965832,0.0973709,1.566809177,18.05381878,16.09114401
1212,T3D,2019,15 m,94.65,1358.384051,6.052570695,NS,7,7,0,0,0.141278878,2.566214561,0.087416336,0.779157579,18.16417713,8.913180478
1212,T3D,2019,15 m,94.65,1358.384051,6.052570695,NS,12,11,1,0.083333333,0.140790626,1.790908098,0.107154876,1.009009361,12.72036459,9.416364416
1212,T3D,2019,15 m,94.65,1358.384051,6.052570695,NS,11,11,0,0,0.137008026,2.574283838,0.107810736,1.413223982,18.7892922,13.10837898
1212,T3D,2019,15 m,94.65,1358.384051,6.052570695,NS,10,10,0,0,0.102107316,1.764904618,0.113853663,1.546031952,17.28480077,13.5791147
1212,T3D,2019,15 m,94.65,1358.384051,6.052570695,NS,7,7,0,0,0.103887461,1.46562016,0.097230151,1.36971736,14.10776762,14.0873725
1212,T3E,2019,15 m,89.41,1357.948671,6.612867464,NS,4,4,0,0,0.113634013,1.407913685,0.10550718,1.409451723,12.38989676,13.3588228
1212,T3E,2019,15 m,89.41,1357.948671,6.612867464,NS,4,4,0,0,0.107144214,1.511236787,0.157034203,3.056095123,14.10469803,19.46133426
1212,T3E,2019,15 m,89.41,1357.948671,6.612867464,NS,8,8,0,0,0.198347524,4.149561882,0.177343458,3.113184929,20.92066391,17.55455186
1212,T3E,2019,15 m,89.41,1357.948671,6.612867464,NS,13,13,0,0,0.258780897,6.728680611,0.131332278,2.656564951,26.00145798,20.22781441
1212,T3E,2019,15 m,89.41,1357.948671,6.612867464,NS,5,5,0,0,0.120801859,1.957042336,0.148401052,2.569858789,16.20043234,17.31698501
1212,T4A,2019,20 m,120.82,1363.023641,7.560200535,NS,11,11,0,0,0.142058879,2.445775032,0.118615046,1.595795035,17.2166291,13.45356333
1212,T4A,2019,20 m,120.82,1363.023641,7.560200535,NS,13,13,0,0,0.160321951,2.952144146,0.10799928,1.28062439,18.41384869,11.85771228
1212,T4A,2019,20 m,120.82,1363.023641,7.560200535,NS,5,5,0,0,0.125630945,2.584975958,0.115128905,1.254241347,20.57594933,10.89423505
1212,T4A,2019,20 m,120.82,1363.023641,7.560200535,NS,6,6,0,0,0.208132014,4.366718292,0.126967221,1.653472662,20.980522,13.02283095
1212,T4A,2019,20 m,120.82,1363.023641,7.560200535,NS,8,8,0,0,0.154692024,4.970530033,0.091182694,1.000735998,32.13177968,10.97506507
1212,T4B,2019,20 m,102.64,1362.069111,7.011158222,NS,8,8,0,0,0.134856567,2.026812553,0.119283751,1.753370285,15.02939458,14.69915454
1212,T4B,2019,20 m,102.64,1362.069111,7.011158222,NS,7,7,0,0,0.13495782,2.585324049,0.101865903,1.440510631,19.15653384,14.14124447
1212,T4B,2019,20 m,102.64,1362.069111,7.011158222,NS,8,8,0,0,0.139100358,2.277674198,0.099882767,1.201853395,16.37432306,12.03264022
1212,T4B,2019,20 m,102.64,1362.069111,7.011158222,NS,11,10,1,0.090909091,0.129960835,2.059331179,0.13177067,1.605695009,15.84578292,12.1855266
1212,T4B,2019,20 m,102.64,1362.069111,7.011158222,NS,15,14,1,0.066666667,0.143167436,2.30923295,0.103956506,1.361395597,16.12959632,13.09581915
1209,CONTROL1,2020,Control,129.74,1336.140632,8.300482223,EW,8,8,0,0,0.134698868,2.327815294,0.168874592,1.656744361,17.2816248,9.810501067
1209,CONTROL1,2020,Control,129.74,1336.140632,8.300482223,EW,7,6,1,0.142857143,0.119495824,1.688769221,0.166728079,1.389085174,14.13245388,8.331441106
1209,CONTROL1,2020,Control,129.74,1336.140632,8.300482223,EW,11,10,1,0.090909091,0.270140797,5.04005003,0.08676444,1.551833034,18.65712283,17.88558809
1209,CONTROL1,2020,Control,129.74,1336.140632,8.300482223,EW,13,10,3,0.230769231,0.172109142,3.183234215,0.102606237,0.819937468,18.49543946,7.991107481
1209,CONTROL1,2020,Control,129.74,1336.140632,8.300482223,EW,7,7,0,0,0.123946518,1.70751965,0.156358063,1.14647615,13.77626158,7.332376252
1209,CONTROL2,2020,Control,191.91,1336.643331,8.597756849,EW,8,8,0,0,0.154127598,2.797334909,0.081480056,1.191454649,18.14947452,14.62265377
1209,CONTROL2,2020,Control,191.91,1336.643331,8.597756849,EW,11,11,0,0,0.115847543,1.566449046,0.161175713,1.676532984,13.52164239,10.40189588
1209,CONTROL2,2020,Control,191.91,1336.643331,8.597756849,EW,6,5,1,0.166666667,0.243593216,3.745775461,0.104536794,1.617594004,15.3771748,15.47392014
1209,CONTROL2,2020,Control,191.91,1336.643331,8.597756849,EW,7,6,1,0.142857143,0.212778598,4.313893318,0.102326907,1.372599125,20.27409409,13.4138631
1209,CONTROL2,2020,Control,191.91,1336.643331,8.597756849,EW,7,7,0,0,0.209155098,2.657533169,0.098774359,1.252064347,12.70604063,12.67600584
1209,T2C,2020,10 m,182.67,1338.101715,8.084564554,EW,10,8,2,0.2,0.247803256,3.714173555,0.15818803,2.518993139,14.98839691,15.92404392
1209,T2C,2020,10 m,182.67,1338.101715,8.084564554,EW,10,9,1,0.1,0.332392693,7.163144588,0.220098644,2.947203636,21.55024689,13.39037613
1209,T2C,2020,10 m,182.67,1338.101715,8.084564554,EW,3,3,0,0,0.317189127,6.562332153,0.222230777,2.996194601,20.68901986,13.48235667
1209,T2C,2020,10 m,182.67,1338.101715,8.084564554,EW,5,5,0,0,0.166606858,2.967707872,0.094911873,1.334258437,17.8126393,14.05786642
1209,T2C,2020,10 m,182.67,1338.101715,8.084564554,EW,4,3,1,0.25,0.07544899,2.371222019,0.161455572,1.6442132,31.42814799,10.1836882
1209,T2D,2020,10 m,187.15,1335.809905,7.723758992,EW,8,6,2,0.25,0.165626794,3.663734674,0.148470357,3.506122112,22.12042257,23.61496383
1209,T2D,2020,10 m,187.15,1335.809905,7.723758992,EW,11,10,1,0.090909091,0.206015572,3.683805943,0.254429728,3.986925602,17.88120144,15.67004625
1209,T2D,2020,10 m,187.15,1335.809905,7.723758992,EW,8,8,0,0,0.31090799,5.640583038,0.228678182,3.023072004,18.1422904,13.21976579
1209,T2D,2020,10 m,187.15,1335.809905,7.723758992,EW,8,7,1,0.125,0.28213349,5.285687923,0.249811694,3.284673452,18.73470578,13.14859765
1209,T2D,2020,10 m,187.15,1335.809905,7.723758992,EW,9,8,1,0.111111111,0.340218872,6.386186123,0.239441887,3.187034607,18.77081682,13.31026352
1209,T3B,2020,15 m,203.03,1347.955489,6.858934421,EW,11,10,1,0.090909091,0.160553262,2.392190933,0.100190274,1.590275645,14.89967198,15.87255504
1209,T3B,2020,15 m,203.03,1347.955489,6.858934421,EW,7,7,0,0,0.257842004,4.843438625,0.162264854,2.426477194,18.78452131,14.95380631
1209,T3B,2020,15 m,203.03,1347.955489,6.858934421,EW,7,7,0,0,0.182885647,4.268667221,0.186228424,2.803913355,23.3406355,15.05631251
1209,T3B,2020,15 m,203.03,1347.955489,6.858934421,EW,10,7,3,0.3,0.208872855,4.725145817,0.172022685,2.953690767,22.62211537,17.17035611
1209,T3B,2020,15 m,203.03,1347.955489,6.858934421,EW,11,9,2,0.181818182,0.143675432,2.743493319,0.11149621,1.301197886,19.09507623,11.67033288
1209,T3C,2020,15 m,186.71,1346.879923,7.051197172,EW,11,9,2,0.181818182,0.1337623,2.600979567,0.117153466,2.040336132,19.444788,17.41592636
1209,T3C,2020,15 m,186.71,1346.879923,7.051197172,EW,7,5,2,0.285714286,0.20844391,5.001009464,0.140222982,2.986011505,23.9921112,21.29473694
1209,T3C,2020,15 m,186.71,1346.879923,7.051197172,EW,7,6,1,0.142857143,0.150401846,2.634747267,0.074182115,1.60173583,17.51805144,21.59194059
1209,T3C,2020,15 m,186.71,1346.879923,7.051197172,EW,12,11,1,0.083333333,0.192538992,3.462952614,0.099240206,1.916888475,17.98572115,19.31564382
1209,T3C,2020,15 m,186.71,1346.879923,7.051197172,EW,17,15,2,0.117647059,0.133949399,2.070775032,0.09374439,1.502254128,15.45938278,16.02500302
1209,T4B,2020,20 m,107.2,1355.012793,7.349142475,EW,11,8,3,0.272727273,0.245899588,3.438842535,0.111736014,1.394800425,13.98474298,12.48299781
1209,T4B,2020,20 m,107.2,1355.012793,7.349142475,EW,10,8,2,0.2,0.320286274,5.20502758,0.064497471,1.637658358,16.25117279,25.39104768
1209,T4B,2020,20 m,107.2,1355.012793,7.349142475,EW,13,9,4,0.307692308,0.225041956,5.713702679,0.196951762,3.477496147,25.38949975,17.65658816
1209,T4B,2020,20 m,107.2,1355.012793,7.349142475,EW,7,3,4,0.571428571,0.211478129,4.332365513,0.182611227,2.604998112,20.48611614,14.2652681
1209,T4B,2020,20 m,107.2,1355.012793,7.349142475,EW,11,8,3,0.272727273,0.210571781,4.485098362,0.121767156,2.069044828,21.29961738,16.99181372
1209,T4C,2020,20 m,201.75,1351.628466,6.671883531,EW,9,8,1,0.111111111,0.180498794,1.936451554,0.061465122,1.131317139,10.72833516,18.40583904
1209,T4C,2020,20 m,201.75,1351.628466,6.671883531,EW,10,9,1,0.1,0.284832507,5.069829941,0.067037374,0.877035916,17.79933754,13.08279049
1209,T4C,2020,20 m,201.75,1351.628466,6.671883531,EW,8,6,2,0.25,0.17121844,3.570991993,0.166458562,1.501507998,20.85635165,9.020310997
1209,T4C,2020,20 m,201.75,1351.628466,6.671883531,EW,15,13,2,0.133333333,0.322229564,5.169296265,0.192437455,2.109297752,16.04227805,10.96095223
1209,T4C,2020,20 m,201.75,1351.628466,6.671883531,EW,9,7,2,0.222222222,0.25130555,4.86934948,0.231833801,3.675301313,19.37621144,15.85317285
1210,CONTROL1,2020,Control,206.9,1373.758494,7.66753411,EW,7,6,1,0.142857143,0.316013277,6.537415504,0.273289949,3.914313793,20.68715459,14.32293362
1210,CONTROL1,2020,Control,206.9,1373.758494,7.66753411,EW,7,7,0,0,0.327183396,5.563344002,0.161701739,2.829677582,17.00374798,17.49936397
1210,CONTROL1,2020,Control,206.9,1373.758494,7.66753411,EW,4,4,0,0,0.353765726,5.898152351,0.258983403,3.984410048,16.67248101,15.38480843
1210,CONTROL1,2020,Control,206.9,1373.758494,7.66753411,EW,6,6,0,0,0.398399502,8.116809845,0.274290323,3.520873308,20.37354415,12.83630157
1210,CONTROL1,2020,Control,206.9,1373.758494,7.66753411,EW,3,3,0,0,0.252174944,3.979436636,0.236683726,3.216449499,15.7804601,13.5896521
1210,CONTROL2,2020,Control,211.18,1373.477016,7.734372697,EW,6,6,0,0,0.279265672,4.184736252,0.25579524,3.34142828,14.98478571,13.06290248
1210,CONTROL2,2020,Control,211.18,1373.477016,7.734372697,EW,7,7,0,0,0.269493431,4.208102703,0.233181,3.146358252,15.61486189,13.49320165
1210,CONTROL2,2020,Control,211.18,1373.477016,7.734372697,EW,9,9,0,0,0.351720035,7.550295353,0.235409111,3.490860701,21.46677641,14.82891078
1210,CONTROL2,2020,Control,211.18,1373.477016,7.734372697,EW,7,6,1,0.142857143,0.347796887,8.959371567,0.275042534,3.93049407,25.76035582,14.29049542
1210,CONTROL2,2020,Control,211.18,1373.477016,7.734372697,EW,9,9,0,0,0.175283119,4.578736305,0.216995388,2.658631563,26.12194676,12.25201874
1210,T2I,2020,10 m,139.16,1373.11445,5.160108295,EW,11,11,0,0,0.212929651,2.263955355,0.194561884,2.625092506,10.63241001,13.49232673
1210,T2I,2020,10 m,139.16,1373.11445,5.160108295,EW,9,7,2,0.222222222,0.255719244,3.869624853,0.185914636,2.658589125,15.13231771,14.3000529
1210,T2I,2020,10 m,139.16,1373.11445,5.160108295,EW,8,7,1,0.125,0.201708212,3.899949312,0.073181629,1.012541771,19.33460846,13.83601024
1210,T2I,2020,10 m,139.16,1373.11445,5.160108295,EW,9,9,0,0,0.187071472,2.681553841,0.09390565,1.231550097,14.33438143,13.11476036
1210,T2I,2020,10 m,139.16,1373.11445,5.160108295,EW,10,10,0,0,0.154631019,2.433866739,0.174925268,2.11690402,15.73983513,12.10176236
1210,T2J,2020,10 m,112.81,1373.717665,5.551423128,EW,10,9,1,0.1,0.227584854,4.182261944,0.224493757,3.345670938,18.37671477,14.90318031
1210,T2J,2020,10 m,112.81,1373.717665,5.551423128,EW,13,12,1,0.076923077,0.274398506,6.429394245,0.142876506,2.684258223,23.43086464,18.78726111
1210,T2J,2020,10 m,112.81,1373.717665,5.551423128,EW,8,8,0,0,0.23836191,3.977736235,0.278432518,4.617681026,16.68780148,16.5845608
1210,T2J,2020,10 m,112.81,1373.717665,5.551423128,EW,11,11,0,0,0.257935047,5.823825836,0.224484816,3.46381402,22.57865265,15.43005927
1210,T2J,2020,10 m,112.81,1373.717665,5.551423128,EW,8,8,0,0,0.215048194,4.124466896,0.210471764,5.666062832,19.17926778,26.92077416
1210,T3D,2020,15 m,182.56,1371.800378,5.488567719,EW,11,11,0,0,0.192466334,4.855369091,0.18580392,4.216262817,25.22710857,22.69200142
1210,T3D,2020,15 m,182.56,1371.800378,5.488567719,EW,8,6,2,0.25,0.271598518,4.192905426,0.173373997,3.650302887,15.43788036,21.05450036
1210,T3D,2020,15 m,182.56,1371.800378,5.488567719,EW,6,6,0,0,0.218617424,4.883515835,0.228920713,5.159031391,22.3381821,22.53632414
1210,T3D,2020,15 m,182.56,1371.800378,5.488567719,EW,10,10,0,0,0.215413138,5.280927658,0.164959878,3.080142736,24.51534619,18.67207214
1210,T3D,2020,15 m,182.56,1371.800378,5.488567719,EW,9,8,1,0.111111111,0.256355077,4.411218643,0.133842319,2.473489761,17.20745575,18.48062537
1210,T3E,2020,15 m,176.76,1370.255963,6.364795855,EW,7,7,0,0,0.292379022,6.445300579,0.152914256,3.449229002,22.04433322,22.55662157
1210,T3E,2020,15 m,176.76,1370.255963,6.364795855,EW,7,7,0,0,0.328211337,4.769030571,0.190589368,3.13887763,14.53036513,16.46932175
1210,T3E,2020,15 m,176.76,1370.255963,6.364795855,EW,12,12,0,0,0.241054162,5.361455441,0.271713108,4.524376392,22.24170447,16.65129971
1210,T3E,2020,15 m,176.76,1370.255963,6.364795855,EW,12,12,0,0,0.368738949,10.29624081,0.30660671,5.059769154,27.92284576,16.50247366
1210,T3E,2020,15 m,176.76,1370.255963,6.364795855,EW,15,14,1,0.066666667,0.237783149,5.145750999,0.162627086,3.399742126,21.64052004,20.90514077
1210,T4D,2020,20 m,97.75,1360.473283,8.672317171,EW,10,9,1,0.1,0.195821464,3.243761063,0.244640782,4.16190815,16.56489026,17.01232357
1210,T4D,2020,20 m,97.75,1360.473283,8.672317171,EW,3,3,0,0,0.15188168,3.058432817,0.176166624,2.047225952,20.13694357,11.62096377
1210,T4D,2020,20 m,97.75,1360.473283,8.672317171,EW,7,7,0,0,0.197554544,2.851018906,0.158156887,1.83818686,14.4315532,11.62255339
1210,T4D,2020,20 m,97.75,1360.473283,8.672317171,EW,9,9,0,0,0.141739041,2.905837536,0.215134665,2.517860651,20.50132076,11.70364918
1210,T4D,2020,20 m,97.75,1360.473283,8.672317171,EW,7,7,0,0,0.267733574,4.845952034,0.223263875,3.04430151,18.09990418,13.63544154
1210,T4E,2020,20 m,133.72,1356.813572,7.461924203,EW,7,6,1,0.142857143,0.14606294,2.744796038,0.196170837,2.499580622,18.79187172,12.74185635
1210,T4E,2020,20 m,133.72,1356.813572,7.461924203,EW,7,7,0,0,0.189328894,2.277902603,0.189640149,2.337360859,12.03145782,12.32524265
1210,T4E,2020,20 m,133.72,1356.813572,7.461924203,EW,11,11,0,0,0.110386685,1.871588111,0.126498163,2.302551746,16.9548358,18.20225445
1210,T4E,2020,20 m,133.72,1356.813572,7.461924203,EW,8,8,0,0,0.244256988,4.07618475,0.232211038,3.175938845,16.68809879,13.67695035
1210,T4E,2020,20 m,133.72,1356.813572,7.461924203,EW,3,3,0,0,0.366041154,7.66631794,0.136670753,3.684915304,20.94386891,26.96198867
1212,CONTROL1,2020,Control,265.39,1362.128685,7.995237938,NS,6,6,0,0,0.277228683,5.22830534,0.224916756,3.109712124,18.85917892,13.82605804
1212,CONTROL1,2020,Control,265.39,1362.128685,7.995237938,NS,7,6,1,0.142857143,0.24779892,3.50497961,0.243696555,3.002269983,14.14445073,12.31970627
1212,CONTROL1,2020,Control,265.39,1362.128685,7.995237938,NS,4,4,0,0,0.149406567,2.901142836,0.226650178,3.254858255,19.41777319,14.3607134
1212,CONTROL1,2020,Control,265.39,1362.128685,7.995237938,NS,7,7,0,0,0.239769429,3.895917416,0.116115063,2.428986073,16.24859947,20.91878522
1212,CONTROL1,2020,Control,265.39,1362.128685,7.995237938,NS,5,5,0,0,0.123754174,2.007275105,0.061380874,1.132941246,16.21985786,18.45756122
1212,CONTROL2,2020,Control,286.32,1362.624858,8.802438721,NS,6,6,0,0,0.184740648,3.301000595,0.155314341,2.547700405,17.8682961,16.40351036
1212,CONTROL2,2020,Control,286.32,1362.624858,8.802438721,NS,10,10,0,0,0.145998582,3.294034719,0.144342765,3.151872635,22.56210073,21.83602781
1212,CONTROL2,2020,Control,286.32,1362.624858,8.802438721,NS,8,8,0,0,0.239749387,7.464169502,0.187810227,3.867792606,31.13321622,20.59415327
1212,CONTROL2,2020,Control,286.32,1362.624858,8.802438721,NS,2,1,1,0.5,0.161528423,3.821419477,0.188370824,2.776456833,23.65787641,14.73931459
1212,CONTROL2,2020,Control,286.32,1362.624858,8.802438721,NS,9,8,1,0.111111111,0.273915142,6.060154915,0.278023243,4.871996403,22.1242056,17.5237018
1212,T2F,2020,10 m,142.12,1357.430108,10.32113636,NS,11,9,2,0.181818182,0.384084821,6.880661964,0.225355983,4.865422726,17.91443346,21.58994257
1212,T2F,2020,10 m,142.12,1357.430108,10.32113636,NS,7,7,0,0,0.298178762,6.599232197,0.23807694,4.343132973,22.13179821,18.24256045
1212,T2F,2020,10 m,142.12,1357.430108,10.32113636,NS,5,5,0,0,0.266901106,7.37825489,0.168419257,3.073708057,27.64415259,18.25033619
1212,T2F,2020,10 m,142.12,1357.430108,10.32113636,NS,9,9,0,0,0.168538481,3.325178623,0.14549993,2.576157093,19.72949206,17.70555558
1212,T2F,2020,10 m,142.12,1357.430108,10.32113636,NS,8,8,0,0,0.296326399,7.612593651,0.238424912,4.158152103,25.68989358,17.44009075
1212,T2G,2020,10 m,148.16,1361.672168,9.054935668,NS,8,7,1,0.125,0.11513257,2.364429951,0.115395412,2.174744129,20.53658617,18.84601904
1212,T2G,2020,10 m,148.16,1361.672168,9.054935668,NS,7,7,0,0,0.149087295,3.554090977,0.136634558,2.68561697,23.83899298,19.6554737
1212,T2G,2020,10 m,148.16,1361.672168,9.054935668,NS,5,4,1,0.2,0.227729902,6.111872196,0.162656233,2.894901991,26.83825071,17.79767023
1212,T2G,2020,10 m,148.16,1361.672168,9.054935668,NS,7,7,0,0,0.193269685,4.838623524,0.250366628,4.503211021,25.03560517,17.9864667
1212,T2G,2020,10 m,148.16,1361.672168,9.054935668,NS,8,7,1,0.125,0.204030171,4.818910122,0.134972736,2.317820072,23.61861531,17.17250562
1212,T3D,2020,15 m,94.65,1358.384051,6.052570695,NS,7,6,1,0.142857143,0.191168889,2.482571125,0.211219758,2.552361012,12.98627163,12.08391222
1212,T3D,2020,15 m,94.65,1358.384051,6.052570695,NS,10,9,1,0.1,0.233725876,4.481701374,0.116724007,2.190649271,19.17503298,18.76776963
1212,T3D,2020,15 m,94.65,1358.384051,6.052570695,NS,14,13,1,0.071428571,0.23429285,4.388827801,0.217284441,4.400053978,18.73223106,20.25020272
1212,T3D,2020,15 m,94.65,1358.384051,6.052570695,NS,11,10,1,0.090909091,0.194344401,3.076686621,0.076997206,1.293541074,15.83110498,16.7998444
1212,T3D,2020,15 m,94.65,1358.384051,6.052570695,NS,7,7,0,0,0.160241202,3.162146091,0.207682565,3.041346788,19.73366439,14.64420853
1212,T3E,2020,15 m,89.41,1357.948671,6.612867464,NS,8,8,0,0,0.2403339,5.336949348,0.22632502,3.407232761,22.20639432,15.0546005
1212,T3E,2020,15 m,89.41,1357.948671,6.612867464,NS,8,6,2,0.25,0.191178083,3.918481588,0.193839073,2.834218025,20.49650001,14.62150009
1212,T3E,2020,15 m,89.41,1357.948671,6.612867464,NS,11,10,1,0.090909091,0.116532601,2.186981916,0.179117456,2.531377316,18.76712516,14.13249926
1212,T3E,2020,15 m,89.41,1357.948671,6.612867464,NS,4,4,0,0,0.122838952,2.302031755,0.089842305,1.59316206,18.74024261,17.73287169
1212,T3E,2020,15 m,89.41,1357.948671,6.612867464,NS,6,6,0,0,0.137565732,3.011133909,0.185598373,2.544437885,21.88869179,13.709376
